co2,comb08,combE,hpv,make,model,trany,VClass,year,youSaveSpend,atvType
-1,21,0,95,Volvo,740 Wagon,Manual 5-spd,Midsize Cars,1989,-3000,
-1,20,0,95,Volvo,740 Wagon,Manual 5-spd,Midsize Cars,1989,-3500,
-1,23,0,84,Chevrolet,Camaro,Manual 5-spd,Small Cars,1985,-2000,
-1,19,0,84,Chevrolet,Camaro,Automatic 4-spd,Small Cars,1985,-4250,
-1,19,0,49,Nissan,300ZX,Automatic 4-spd,Small Cars,1990,-7750,
-1,19,0,84,Chevrolet,Camaro,Manual 5-spd,Small Cars,1985,-4250,
-1,18,0,49,Nissan,300ZX,Manual 5-spd,Small Cars,1990,-8750,
-1,20,0,71,Nissan,240SX,Automatic 4-spd,Small Cars,1990,-3500,
-1,20,0,71,Nissan,240SX,Manual 5-spd,Small Cars,1990,-3500,
-1,15,0,74,Porsche,928 S4,Automatic 4-spd,Small Cars,1990,-12250,
-1,14,0,74,Porsche,928 S4,Manual 5-spd,Small Cars,1990,-13500,
-1,18,0,63,Porsche,944 S2,Manual 5-spd,Small Cars,1990,-8750,
-1,22,0,79,Acura,Integra,Automatic 4-spd,Small Cars,1990,-2500,
-1,23,0,79,Acura,Integra,Manual 5-spd,Small Cars,1990,-2000,
-1,18,0,75,Audi,Coupe quattro,Manual 5-spd,Small Cars,1990,-5000,
-1,18,0,85,Chevrolet,Camaro,Manual 5-spd,Small Cars,1990,-5000,
-1,19,0,85,Chevrolet,Camaro,Automatic 4-spd,Small Cars,1990,-4250,
-1,18,0,85,Chevrolet,Camaro,Automatic 4-spd,Small Cars,1990,-8750,
-1,18,0,85,Chevrolet,Camaro,Automatic 4-spd,Small Cars,1990,-5000,
-1,18,0,85,Chevrolet,Camaro,Manual 5-spd,Small Cars,1990,-8750,
-1,18,0,85,Chevrolet,Camaro,Manual 5-spd,Small Cars,1990,-5000,
-1,17,0,85,Chevrolet,Camaro,Automatic 4-spd,Small Cars,1990,-9750,
-1,33,0,82,Chevrolet,Sprint,Automatic 3-spd,Small Cars,1990,1250,
-1,41,0,82,Chevrolet,Sprint,Manual 5-spd,Small Cars,1990,2750,
-1,34,0,79,Daihatsu,Charade,Manual 5-spd,Small Cars,1990,1500,
-1,28,0,79,Daihatsu,Charade,Automatic 3-spd,Small Cars,1990,0,
-1,32,0,79,Daihatsu,Charade,Manual 5-spd,Small Cars,1990,1000,
-1,25,0,72,Nissan,Sentra Coupe,Automatic 3-spd,Small Cars,1990,-1250,
-1,27,0,72,Nissan,Sentra Coupe,Manual 5-spd,Small Cars,1990,-500,
-1,19,0,75,Nissan,300ZX 2x2,Automatic 4-spd,Small Cars,1990,-7750,
-1,18,0,75,Nissan,300ZX 2x2,Manual 5-spd,Small Cars,1990,-8750,
-1,25,0,84,Dodge,Colt,Automatic 3-spd,Small Cars,1990,-1250,
-1,29,0,84,Dodge,Colt,Manual 4-spd,Small Cars,1990,250,
-1,27,0,84,Dodge,Colt,Manual 5-spd,Small Cars,1990,-500,
-1,23,0,84,Dodge,Colt,Automatic 4-spd,Small Cars,1990,-2000,
-1,23,0,84,Dodge,Colt,Manual 5-spd,Small Cars,1990,-2000,
-1,21,0,81,Dodge,Daytona,Automatic 3-spd,Small Cars,1990,-3000,
-1,24,0,81,Dodge,Daytona,Manual 5-spd,Small Cars,1990,-1500,
-1,19,0,81,Dodge,Daytona,Automatic 4-spd,Small Cars,1990,-4250,
-1,20,0,81,Dodge,Daytona,Manual 5-spd,Small Cars,1990,-3500,
-1,24,0,84,Dodge,Omni,Automatic 3-spd,Small Cars,1990,-1500,
-1,17,0,84,Chevrolet,Camaro,Automatic 4-spd,Small Cars,1985,-5750,
-1,25,0,84,Dodge,Omni,Manual 5-spd,Small Cars,1990,-1250,
-1,21,0,81,Eagle,Talon,Automatic 4-spd,Small Cars,1990,-3000,
-1,22,0,81,Eagle,Talon,Manual 5-spd,Small Cars,1990,-2500,
-1,28,0,87,Ford,Festiva,Automatic 3-spd,Small Cars,1990,0,
-1,33,0,87,Ford,Festiva,Manual 5-spd,Small Cars,1990,1250,
-1,21,0,83,Ford,Mustang,Automatic 4-spd,Small Cars,1990,-3000,
-1,23,0,83,Ford,Mustang,Manual 5-spd,Small Cars,1990,-2000,
-1,18,0,83,Ford,Mustang,Automatic 4-spd,Small Cars,1990,-5000,
-1,17,0,83,Ford,Mustang,Manual 5-spd,Small Cars,1990,-5750,
-1,33,0,82,Geo,Metro,Automatic 3-spd,Small Cars,1990,1250,
-1,41,0,82,Geo,Metro,Manual 5-spd,Small Cars,1990,2750,
-1,33,0,82,Geo,Metro LSI,Automatic 3-spd,Small Cars,1990,1250,
-1,40,0,82,Geo,Metro LSI,Manual 5-spd,Small Cars,1990,2500,
-1,47,0,79,Geo,Metro XFI,Manual 5-spd,Small Cars,1990,3500,
-1,24,0,82,Geo,Prizm,Automatic 3-spd,Small Cars,1990,-1500,
-1,23,0,82,Geo,Prizm,Automatic 4-spd,Small Cars,1990,-2000,
-1,27,0,82,Geo,Prizm,Manual 5-spd,Small Cars,1990,-500,
-1,25,0,82,Geo,Prizm,Manual 5-spd,Small Cars,1990,-1250,
-1,26,0,85,Honda,Civic,Automatic 4-spd,Small Cars,1990,-750,
-1,30,0,85,Honda,Civic,Manual 4-spd,Small Cars,1990,500,
-1,29,0,85,Honda,Civic,Manual 5-spd,Small Cars,1990,250,
-1,24,0,85,Honda,Civic,Automatic 4-spd,Small Cars,1990,-1500,
-1,26,0,85,Honda,Civic,Manual 5-spd,Small Cars,1990,-750,
-1,26,0,86,Hyundai,Excel,Automatic 4-spd,Small Cars,1990,-750,
-1,27,0,86,Hyundai,Excel,Manual 4-spd,Small Cars,1990,-500,
-1,28,0,86,Hyundai,Excel,Manual 5-spd,Small Cars,1990,0,
-1,26,0,86,Mitsubishi,Precis,Automatic 4-spd,Small Cars,1990,-750,
-1,27,0,86,Mitsubishi,Precis,Manual 4-spd,Small Cars,1990,-500,
-1,28,0,86,Mitsubishi,Precis,Manual 5-spd,Small Cars,1990,0,
-1,23,0,81,Mitsubishi,Eclipse,Automatic 4-spd,Small Cars,1990,-2000,
-1,24,0,81,Mitsubishi,Eclipse,Manual 5-spd,Small Cars,1990,-1500,
-1,21,0,81,Mitsubishi,Eclipse,Automatic 4-spd,Small Cars,1990,-3000,
-1,22,0,81,Mitsubishi,Eclipse,Manual 5-spd,Small Cars,1990,-2500,
-1,25,0,84,Mitsubishi,Mirage,Automatic 3-spd,Small Cars,1990,-1250,
-1,29,0,84,Mitsubishi,Mirage,Manual 4-spd,Small Cars,1990,250,
-1,27,0,84,Mitsubishi,Mirage,Manual 5-spd,Small Cars,1990,-500,
-1,23,0,84,Mitsubishi,Mirage,Automatic 4-spd,Small Cars,1990,-2000,
-1,23,0,84,Mitsubishi,Mirage,Manual 5-spd,Small Cars,1990,-2000,
-1,25,0,84,Plymouth,Colt,Automatic 3-spd,Small Cars,1990,-1250,
-1,29,0,84,Plymouth,Colt,Manual 4-spd,Small Cars,1990,250,
-1,27,0,84,Plymouth,Colt,Manual 5-spd,Small Cars,1990,-500,
-1,23,0,84,Plymouth,Colt,Automatic 4-spd,Small Cars,1990,-2000,
-1,23,0,84,Plymouth,Colt,Manual 5-spd,Small Cars,1990,-2000,
-1,24,0,84,Plymouth,Horizon,Automatic 3-spd,Small Cars,1990,-1500,
-1,25,0,84,Plymouth,Horizon,Manual 5-spd,Small Cars,1990,-1250,
-1,23,0,81,Plymouth,Laser,Automatic 4-spd,Small Cars,1990,-2000,
-1,24,0,81,Plymouth,Laser,Manual 5-spd,Small Cars,1990,-1500,
-1,21,0,81,Plymouth,Laser,Automatic 4-spd,Small Cars,1990,-3000,
-1,22,0,81,Plymouth,Laser,Manual 5-spd,Small Cars,1990,-2500,
-1,18,0,85,Pontiac,Firebird/Trans Am,Manual 5-spd,Small Cars,1990,-5000,
-1,19,0,85,Pontiac,Firebird/Trans Am,Automatic 4-spd,Small Cars,1990,-4250,
-1,18,0,85,Pontiac,Firebird/Trans Am,Automatic 4-spd,Small Cars,1990,-8750,
-1,18,0,85,Pontiac,Firebird/Trans Am,Automatic 4-spd,Small Cars,1990,-5000,
-1,18,0,85,Pontiac,Firebird/Trans Am,Manual 5-spd,Small Cars,1990,-8750,
-1,18,0,85,Pontiac,Firebird/Trans Am,Manual 5-spd,Small Cars,1990,-5000,
-1,17,0,85,Pontiac,Firebird/Trans Am,Automatic 4-spd,Small Cars,1990,-9750,
-1,33,0,82,Pontiac,Firefly,Automatic 3-spd,Small Cars,1990,1250,
-1,41,0,82,Pontiac,Firefly,Manual 5-spd,Small Cars,1990,2750,
-1,16,0,96,Saleen,SSC,Manual 5-spd,Small Cars,1990,-6500,
-1,30,0,79,Subaru,Justy,Manual 5-spd,Small Cars,1990,500,
-1,30,0,79,Subaru,Justy,Automatic (variable gear ratios),Small Cars,1990,500,
-1,30,0,79,Subaru,Justy,Manual 5-spd,Small Cars,1990,500,
-1,28,0,79,Subaru,Justy 4WD,Automatic (variable gear ratios),Small Cars,1990,0,
-1,27,0,79,Subaru,Justy 4WD,Manual 5-spd,Small Cars,1990,-500,
-1,17,0,84,Chevrolet,Camaro,Manual 5-spd,Small Cars,1985,-5750,
-1,33,0,82,Suzuki,Swift,Automatic 3-spd,Small Cars,1990,1250,
-1,41,0,82,Suzuki,Swift,Manual 5-spd,Small Cars,1990,2750,
-1,28,0,82,Suzuki,Swift,Automatic 3-spd,Small Cars,1990,0,
-1,36,0,82,Suzuki,Swift,Manual 5-spd,Small Cars,1990,1750,
-1,24,0,79,Suzuki,Swift GT,Automatic 3-spd,Small Cars,1990,-1500,
-1,28,0,79,Suzuki,Swift GT,Manual 5-spd,Small Cars,1990,0,
-1,25,0,74,Toyota,Celica,Automatic 4-spd,Small Cars,1990,-1250,
-1,26,0,74,Toyota,Celica,Manual 5-spd,Small Cars,1990,-750,
-1,22,0,74,Toyota,Celica,Automatic 4-spd,Small Cars,1990,-2500,
-1,24,0,74,Toyota,Celica,Automatic 4-spd,Small Cars,1990,-1500,
-1,22,0,74,Toyota,Celica,Manual 5-spd,Small Cars,1990,-2500,
-1,18,0,74,Toyota,Supra,Automatic 4-spd,Small Cars,1990,-8750,
-1,18,0,74,Toyota,Supra,Manual 5-spd,Small Cars,1990,-8750,
-1,27,0,80,Toyota,Tercel,Automatic 3-spd,Small Cars,1990,-500,
-1,29,0,80,Toyota,Tercel,Manual 4-spd,Small Cars,1990,250,
-1,28,0,80,Toyota,Tercel,Manual 5-spd,Small Cars,1990,0,
-1,25,0,80,Toyota,Tercel,Automatic 3-spd,Small Cars,1990,-1250,
-1,21,0,80,Volkswagen,Corrado,Manual 5-spd,Small Cars,1990,-3000,
-1,25,0,80,Yugo,GV Plus/GV/Cabrio,Manual 5-spd,Small Cars,1990,-1250,
-1,18,0,102,Sterling,827,Automatic 4-spd,Small Cars,1990,-5000,
-1,19,0,102,Sterling,827,Manual 5-spd,Small Cars,1990,-4250,
-1,22,0,89,Dodge,Shadow,Automatic 3-spd,Small Cars,1990,-2500,
-1,24,0,89,Dodge,Shadow,Manual 5-spd,Small Cars,1990,-1500,
-1,21,0,89,Dodge,Shadow,Automatic 3-spd,Small Cars,1990,-3000,
-1,24,0,89,Dodge,Shadow,Manual 5-spd,Small Cars,1990,-1500,
-1,26,0,85,Ford,Escort,Automatic 3-spd,Small Cars,1990,-750,
-1,32,0,85,Ford,Escort,Manual 4-spd,Small Cars,1990,1000,
-1,24,0,85,Ford,Escort,Manual 5-spd,Small Cars,1990,-1500,
-1,27,0,85,Ford,Escort,Manual 5-spd,Small Cars,1990,-500,
-1,21,0,91,Ford,Probe,Automatic 4-spd,Small Cars,1990,-3000,
-1,24,0,91,Ford,Probe,Manual 5-spd,Small Cars,1990,-1500,
-1,21,0,91,Ford,Probe,Automatic 4-spd,Small Cars,1990,-3000,
-1,19,0,91,Ford,Probe,Manual 5-spd,Small Cars,1990,-4250,
-1,17,0,84,Chevrolet,Camaro,Automatic 4-spd,Small Cars,1985,-5750,
-1,25,0,92,Mazda,323/323 Protege,Automatic 4-spd,Small Cars,1990,-1250,
-1,28,0,92,Mazda,323/323 Protege,Manual 5-spd,Small Cars,1990,0,
-1,24,0,92,Mazda,323/323 Protege,Automatic 4-spd,Small Cars,1990,-1500,
-1,21,0,92,Mazda,323/323 Protege,Automatic 4-spd,Small Cars,1990,-3000,
-1,23,0,92,Mazda,323/323 Protege,Automatic 4-spd,Small Cars,1990,-2000,
-1,27,0,92,Mazda,323/323 Protege,Manual 5-spd,Small Cars,1990,-500,
-1,24,0,92,Mazda,323/323 Protege,Manual 5-spd,Small Cars,1990,-1500,
-1,23,0,92,Mazda,323/323 Protege,Manual 5-spd,Small Cars,1990,-2000,
-1,22,0,89,Plymouth,Sundance,Automatic 3-spd,Small Cars,1990,-2500,
-1,24,0,89,Plymouth,Sundance,Manual 5-spd,Small Cars,1990,-1500,
-1,21,0,89,Plymouth,Sundance,Automatic 3-spd,Small Cars,1990,-3000,
-1,24,0,89,Plymouth,Sundance,Manual 5-spd,Small Cars,1990,-1500,
-1,26,0,89,Pontiac,Lemans,Automatic 3-spd,Small Cars,1990,-750,
-1,28,0,89,Pontiac,Lemans,Manual 4-spd,Small Cars,1990,0,
-1,30,0,89,Pontiac,Lemans,Manual 5-spd,Small Cars,1990,500,
-1,23,0,89,Pontiac,Lemans,Automatic 3-spd,Small Cars,1990,-2000,
-1,25,0,89,Pontiac,Lemans,Manual 5-spd,Small Cars,1990,-1250,
-1,18,0,88,Saab,900,Automatic 3-spd,Small Cars,1990,-5000,
-1,22,0,88,Saab,900,Manual 5-spd,Small Cars,1990,-2500,
-1,22,0,83,Subaru,Loyale,Automatic 3-spd,Small Cars,1990,-2500,
-1,25,0,83,Subaru,Loyale,Manual 5-spd,Small Cars,1990,-1250,
-1,23,0,87,Volkswagen,Golf/GTI,Automatic 3-spd,Small Cars,1990,-2000,
-1,25,0,87,Volkswagen,Golf/GTI,Manual 5-spd,Small Cars,1990,-1250,
-1,22,0,87,Volkswagen,GTI 16v,Manual 5-spd,Small Cars,1990,-2500,
-1,24,0,95,Chevrolet,Corsica,Automatic 3-spd,Midsize Cars,1990,-1500,
-1,25,0,95,Chevrolet,Corsica,Manual 5-spd,Midsize Cars,1990,-1250,
-1,20,0,95,Chevrolet,Corsica,Automatic 3-spd,Midsize Cars,1990,-3500,
-1,20,0,95,Chevrolet,Corsica,Manual 5-spd,Midsize Cars,1990,-3500,
-1,22,0,95,Mazda,626/MX-6,Automatic 4-spd,Midsize Cars,1990,-2500,
-1,24,0,95,Mazda,626/MX-6,Manual 5-spd,Midsize Cars,1990,-1500,
-1,19,0,103,Saab,9000,Automatic 4-spd,Large Cars,1990,-4250,
-1,21,0,103,Saab,9000,Manual 5-spd,Large Cars,1990,-3000,
-1,18,0,103,Saab,9000,Automatic 4-spd,Large Cars,1990,-5000,
-1,20,0,103,Saab,9000,Manual 5-spd,Large Cars,1990,-3500,
-1,19,0,91,Volvo,240 Wagon,Automatic 4-spd,Midsize Cars,1990,-4250,
-1,21,0,91,Volvo,240 Wagon,Manual 5-spd,Midsize Cars,1990,-3000,
-1,20,0,95,Volvo,740 Wagon,Automatic 4-spd,Midsize Cars,1990,-3500,
-1,21,0,95,Volvo,740 Wagon,Manual 5-spd,Midsize Cars,1990,-3000,
-1,18,0,95,Volvo,740 16-Valve Wagon,Automatic 4-spd,Midsize Cars,1990,-5000,
-1,19,0,95,Volvo,740 16-Valve Wagon,Manual 4-spd,Midsize Cars,1990,-4250,
-1,17,0,50,Nissan,300ZX,Automatic 4-spd,Small Cars,1985,-5750,
-1,26,0,79,Chevrolet,Chevette,Automatic 3-spd,Small Cars,1985,-750,
-1,27,0,79,Chevrolet,Chevette,Manual 4-spd,Small Cars,1985,-500,
-1,27,0,56,Nissan,NX Coupe,Automatic 4-spd,Small Cars,1991,-500,
-1,28,0,56,Nissan,NX Coupe,Manual 5-spd,Small Cars,1991,0,
-1,27,0,79,Chevrolet,Chevette,Manual 5-spd,Small Cars,1985,-500,
-1,22,0,56,Nissan,NX Coupe,Automatic 4-spd,Small Cars,1991,-2500,
-1,23,0,56,Nissan,NX Coupe,Manual 5-spd,Small Cars,1991,-2000,
-1,21,0,71,Nissan,240SX,Automatic 4-spd,Small Cars,1991,-6250,
-1,22,0,71,Nissan,240SX,Manual 5-spd,Small Cars,1991,-5500,
-1,15,0,74,Porsche,928 S4,Automatic 4-spd,Small Cars,1991,-12250,
-1,14,0,74,Porsche,928 S4,Manual 5-spd,Small Cars,1991,-13500,
-1,18,0,63,Porsche,944 S2,Manual 5-spd,Small Cars,1991,-8750,
-1,23,0,79,Acura,Integra,Automatic 4-spd,Small Cars,1991,-2000,
-1,23,0,79,Acura,Integra,Manual 5-spd,Small Cars,1991,-2000,
-1,18,0,75,Audi,Coupe quattro,Manual 5-spd,Small Cars,1991,-5000,
-1,19,0,85,Chevrolet,Camaro,Automatic 4-spd,Small Cars,1991,-4250,
-1,18,0,85,Chevrolet,Camaro,Manual 5-spd,Small Cars,1991,-5000,
-1,18,0,85,Chevrolet,Camaro,Automatic 4-spd,Small Cars,1991,-8750,
-1,18,0,85,Chevrolet,Camaro,Automatic 4-spd,Small Cars,1991,-5000,
-1,18,0,85,Chevrolet,Camaro,Manual 5-spd,Small Cars,1991,-8750,
-1,18,0,85,Chevrolet,Camaro,Manual 5-spd,Small Cars,1991,-5000,
-1,17,0,85,Chevrolet,Camaro,Automatic 4-spd,Small Cars,1991,-9750,
-1,33,0,79,Chevrolet,Sprint,Automatic 3-spd,Small Cars,1991,1250,
-1,40,0,79,Chevrolet,Sprint,Manual 5-spd,Small Cars,1991,2500,
-1,34,0,79,Daihatsu,Charade,Manual 5-spd,Small Cars,1991,1500,
-1,27,0,79,Daihatsu,Charade,Automatic 3-spd,Small Cars,1991,-500,
-1,32,0,79,Daihatsu,Charade,Manual 5-spd,Small Cars,1991,1000,
-1,19,0,75,Nissan,300ZX 2x2,Automatic 4-spd,Small Cars,1991,-7750,
-1,18,0,75,Nissan,300ZX 2x2,Manual 5-spd,Small Cars,1991,-8750,
-1,26,0,84,Dodge,Colt,Automatic 3-spd,Small Cars,1991,-750,
-1,29,0,84,Dodge,Colt,Manual 4-spd,Small Cars,1991,250,
-1,28,0,84,Dodge,Colt,Manual 5-spd,Small Cars,1991,0,
-1,22,0,81,Dodge,Daytona,Automatic 3-spd,Small Cars,1991,-2500,
-1,25,0,81,Dodge,Daytona,Manual 5-spd,Small Cars,1991,-1250,
-1,20,0,81,Dodge,Daytona,Automatic 4-spd,Small Cars,1991,-3500,
-1,20,0,81,Dodge,Daytona,Manual 5-spd,Small Cars,1991,-3500,
-1,18,0,82,Dodge,Stealth,Automatic 4-spd,Small Cars,1991,-8750,
-1,18,0,82,Dodge,Stealth,Automatic 4-spd,Small Cars,1991,-5000,
-1,18,0,82,Dodge,Stealth,Manual 5-spd,Small Cars,1991,-5000,
-1,19,0,82,Dodge,Stealth,Manual 5-spd,Small Cars,1991,-7750,
-1,21,0,81,Eagle,Talon,Automatic 4-spd,Small Cars,1991,-3000,
-1,22,0,81,Eagle,Talon,Manual 5-spd,Small Cars,1991,-2500,
-1,28,0,86,Ford,Festiva,Automatic 3-spd,Small Cars,1991,0,
-1,33,0,86,Ford,Festiva,Manual 5-spd,Small Cars,1991,1250,
-1,36,0,79,Chevrolet,Chevette,Manual 5-spd,Small Cars,1985,500,Diesel
-1,21,0,83,Ford,Mustang,Automatic 4-spd,Small Cars,1991,-3000,
-1,22,0,83,Ford,Mustang,Manual 5-spd,Small Cars,1991,-2500,
-1,19,0,83,Ford,Mustang,Automatic 4-spd,Small Cars,1991,-4250,
-1,17,0,83,Ford,Mustang,Manual 5-spd,Small Cars,1991,-5750,
-1,33,0,82,Geo,Metro,Automatic 3-spd,Small Cars,1991,1250,
-1,40,0,82,Geo,Metro,Manual 5-spd,Small Cars,1991,2500,
-1,33,0,82,Geo,Metro LSI,Automatic 3-spd,Small Cars,1991,1250,
-1,40,0,82,Geo,Metro LSI,Manual 5-spd,Small Cars,1991,2500,
-1,47,0,79,Geo,Metro XFI,Manual 5-spd,Small Cars,1991,3500,
-1,24,0,82,Geo,Prizm,Automatic 3-spd,Small Cars,1991,-1500,
-1,23,0,82,Geo,Prizm,Automatic 4-spd,Small Cars,1991,-5000,
-1,27,0,82,Geo,Prizm,Manual 5-spd,Small Cars,1991,-500,
-1,24,0,82,Geo,Prizm,Manual 5-spd,Small Cars,1991,-4500,
-1,24,0,83,Geo,Storm,Automatic 3-spd,Small Cars,1991,-1500,
-1,24,0,83,Geo,Storm,Automatic 4-spd,Small Cars,1991,-1500,
-1,28,0,83,Geo,Storm,Manual 5-spd,Small Cars,1991,0,
-1,25,0,83,Geo,Storm,Manual 5-spd,Small Cars,1991,-1250,
-1,26,0,85,Honda,Civic,Automatic 4-spd,Small Cars,1991,-750,
-1,30,0,85,Honda,Civic,Manual 4-spd,Small Cars,1991,500,
-1,29,0,85,Honda,Civic,Manual 5-spd,Small Cars,1991,250,
-1,23,0,85,Honda,Civic,Automatic 4-spd,Small Cars,1991,-2000,
-1,26,0,85,Honda,Civic,Manual 5-spd,Small Cars,1991,-750,
-1,26,0,86,Hyundai,Excel,Automatic 3-spd,Small Cars,1991,-750,
-1,28,0,86,Hyundai,Excel,Manual 4-spd,Small Cars,1991,0,
-1,26,0,86,Hyundai,Excel,Automatic 4-spd,Small Cars,1991,-750,
-1,27,0,86,Hyundai,Excel,Manual 4-spd,Small Cars,1991,-500,
-1,28,0,86,Hyundai,Excel,Manual 5-spd,Small Cars,1991,0,
-1,24,0,83,Isuzu,Impulse,Automatic 4-spd,Small Cars,1991,-1500,
-1,26,0,83,Isuzu,Impulse,Manual 5-spd,Small Cars,1991,-750,
-1,23,0,81,Mitsubishi,Eclipse,Automatic 4-spd,Small Cars,1991,-2000,
-1,24,0,81,Mitsubishi,Eclipse,Manual 5-spd,Small Cars,1991,-1500,
-1,21,0,81,Mitsubishi,Eclipse,Automatic 4-spd,Small Cars,1991,-3000,
-1,22,0,81,Mitsubishi,Eclipse,Manual 5-spd,Small Cars,1991,-2500,
-1,26,0,84,Mitsubishi,Mirage,Automatic 3-spd,Small Cars,1991,-750,
-1,25,0,84,Mitsubishi,Mirage,Automatic 4-spd,Small Cars,1991,-1250,
-1,29,0,84,Mitsubishi,Mirage,Manual 4-spd,Small Cars,1991,250,
-1,28,0,84,Mitsubishi,Mirage,Manual 5-spd,Small Cars,1991,0,
-1,22,0,84,Mitsubishi,Mirage,Automatic 4-spd,Small Cars,1991,-2500,
-1,22,0,84,Mitsubishi,Mirage,Automatic 4-spd,Small Cars,1991,-2500,
-1,23,0,84,Mitsubishi,Mirage,Manual 5-spd,Small Cars,1991,-2000,
-1,23,0,84,Mitsubishi,Mirage,Manual 5-spd,Small Cars,1991,-2000,
-1,18,0,82,Mitsubishi,3000 GT,Automatic 4-spd,Small Cars,1991,-8750,
-1,19,0,82,Mitsubishi,3000 GT,Manual 5-spd,Small Cars,1991,-7750,
-1,26,0,84,Plymouth,Colt,Automatic 3-spd,Small Cars,1991,-750,
-1,29,0,84,Plymouth,Colt,Manual 4-spd,Small Cars,1991,250,
-1,28,0,84,Plymouth,Colt,Manual 5-spd,Small Cars,1991,0,
-1,23,0,81,Plymouth,Laser,Automatic 4-spd,Small Cars,1991,-2000,
-1,24,0,81,Plymouth,Laser,Manual 5-spd,Small Cars,1991,-1500,
-1,21,0,81,Plymouth,Laser,Automatic 4-spd,Small Cars,1991,-3000,
-1,22,0,81,Plymouth,Laser,Manual 5-spd,Small Cars,1991,-2500,
-1,19,0,85,Pontiac,Firebird/Trans Am,Automatic 4-spd,Small Cars,1991,-4250,
-1,18,0,85,Pontiac,Firebird/Trans Am,Manual 5-spd,Small Cars,1991,-5000,
-1,18,0,85,Pontiac,Firebird/Trans Am,Automatic 4-spd,Small Cars,1991,-8750,
-1,18,0,85,Pontiac,Firebird/Trans Am,Automatic 4-spd,Small Cars,1991,-5000,
-1,18,0,85,Pontiac,Firebird/Trans Am,Manual 5-spd,Small Cars,1991,-5000,
-1,18,0,85,Pontiac,Firebird/Trans Am,Manual 5-spd,Small Cars,1991,-8750,
-1,17,0,85,Pontiac,Firebird/Trans Am,Automatic 4-spd,Small Cars,1991,-9750,
-1,33,0,79,Pontiac,Firefly,Automatic 3-spd,Small Cars,1991,1250,
-1,40,0,79,Pontiac,Firefly,Manual 5-spd,Small Cars,1991,2500,
-1,30,0,85,Chevrolet,Spectrum,Automatic 3-spd,Small Cars,1985,500,
-1,30,0,79,Subaru,Justy,Manual 5-spd,Small Cars,1991,500,
-1,30,0,79,Subaru,Justy,Automatic (variable gear ratios),Small Cars,1991,500,
-1,30,0,79,Subaru,Justy,Manual 5-spd,Small Cars,1991,500,
-1,27,0,79,Subaru,Justy 4WD,Automatic (variable gear ratios),Small Cars,1991,-500,
-1,27,0,79,Subaru,Justy 4WD,Manual 5-spd,Small Cars,1991,-500,
-1,33,0,82,Suzuki,Swift,Automatic 3-spd,Small Cars,1991,1250,
-1,40,0,82,Suzuki,Swift,Manual 5-spd,Small Cars,1991,2500,
-1,27,0,82,Suzuki,Swift,Automatic 3-spd,Small Cars,1991,-500,
-1,35,0,82,Suzuki,Swift,Manual 5-spd,Small Cars,1991,1500,
-1,27,0,79,Suzuki,Swift GT,Manual 5-spd,Small Cars,1991,-500,
-1,25,0,74,Toyota,Celica,Automatic 4-spd,Small Cars,1991,-1250,
-1,26,0,74,Toyota,Celica,Manual 5-spd,Small Cars,1991,-750,
-1,22,0,74,Toyota,Celica,Automatic 4-spd,Small Cars,1991,-2500,
-1,23,0,74,Toyota,Celica,Automatic 4-spd,Small Cars,1991,-2000,
-1,22,0,74,Toyota,Celica,Manual 5-spd,Small Cars,1991,-2500,
-1,18,0,74,Toyota,Supra,Automatic 4-spd,Small Cars,1991,-8750,
-1,18,0,74,Toyota,Supra,Manual 5-spd,Small Cars,1991,-8750,
-1,20,0,80,Volkswagen,Corrado,Automatic 4-spd,Small Cars,1991,-3500,
-1,21,0,80,Volkswagen,Corrado,Manual 5-spd,Small Cars,1991,-3000,
-1,18,0,125,Sterling,827,Automatic 4-spd,Small Cars,1991,-5000,
-1,18,0,125,Sterling,827,Manual 5-spd,Small Cars,1991,-5000,
-1,22,0,89,Dodge,Shadow,Automatic 3-spd,Small Cars,1991,-2500,
-1,23,0,89,Dodge,Shadow,Manual 5-spd,Small Cars,1991,-2000,
-1,22,0,89,Dodge,Shadow,Automatic 3-spd,Small Cars,1991,-2500,
-1,25,0,89,Dodge,Shadow,Manual 5-spd,Small Cars,1991,-1250,
-1,23,0,91,Ford,Escort,Automatic 4-spd,Small Cars,1991,-2000,
-1,25,0,91,Ford,Escort,Manual 5-spd,Small Cars,1991,-1250,
-1,25,0,91,Ford,Escort,Automatic 4-spd,Small Cars,1991,-1250,
-1,28,0,91,Ford,Escort,Manual 5-spd,Small Cars,1991,0,
-1,30,0,91,Ford,Escort FS,Manual 5-spd,Small Cars,1991,500,
-1,21,0,90,Ford,Probe,Automatic 4-spd,Small Cars,1991,-3000,
-1,24,0,90,Ford,Probe,Manual 5-spd,Small Cars,1991,-1500,
-1,19,0,90,Ford,Probe,Automatic 4-spd,Small Cars,1991,-4250,
-1,19,0,90,Ford,Probe,Manual 5-spd,Small Cars,1991,-4250,
-1,26,0,86,Mitsubishi,Precis,Automatic 4-spd,Small Cars,1991,-750,
-1,27,0,86,Mitsubishi,Precis,Manual 4-spd,Small Cars,1991,-500,
-1,28,0,86,Mitsubishi,Precis,Manual 5-spd,Small Cars,1991,0,
-1,35,0,85,Chevrolet,Spectrum,Manual 5-spd,Small Cars,1985,1500,
